Loading matrix data... DONE [0.754 s]
log4j:WARN No appenders could be found for logger (com.graphhopper.jsprit.core.algorithm.termination.TimeTermination).
log4j:WARN Please initialize the log4j system properly.
Eval 2376 1.7832954931020637E13distancia: 252678.958984375desborde: 0 tiempo: 2.8171397E7
Eval 2377 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2378 1.783111389465677E13distancia: 256296.103515625desborde: 0 tiempo: 2.8472948E7
Eval 2379 1.7833237652324082E13distancia: 252118.890625desborde: 0 tiempo: 2.8065932E7
Eval 2380 1.7828240715425156E13distancia: 261841.310546875desborde: 0 tiempo: 2.9048412E7
Eval 2381 1.7833566260383617E13distancia: 251466.353515625desborde: 0 tiempo: 2.8399909E7
Eval 2382 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2383 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2384 1.7830189596734117E13distancia: 258092.98828125desborde: 0 tiempo: 2.8335983E7
Eval 2385 1.7815728297954766E13distancia: 284733.541015625desborde: 0 tiempo: 2.9991037E7
Eval 2386 1.78095953669039E13distancia: 295306.82421875desborde: 0 tiempo: 3.0369111E7
Eval 2387 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2388 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2389 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2390 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2391 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2392 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2393 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2394 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2395 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2396 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2397 1.783018821350983E13distancia: 258095.66796875desborde: 0 tiempo: 2.8452389E7
Eval 2398 1.7836955236261055E13distancia: 244635.138671875desborde: 0 tiempo: 2.7860256E7
Eval 2399 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2400 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2401 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2402 1.78111237255972E13distancia: 292707.638671875desborde: 0 tiempo: 2.9868901E7
Eval 2403 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2404 1.7814486261906082E13distancia: 286906.30078125desborde: 0 tiempo: 2.9923094E7
Eval 2405 1.7832473668026773E13distancia: 253629.4921875desborde: 0 tiempo: 2.8333436E7
Eval 2406 1.7837357819803754E13distancia: 243810.92578125desborde: 0 tiempo: 2.7647451E7
Eval 2407 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2408 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2409 1.780318515755873E13distancia: 305967.857421875desborde: 0 tiempo: 3.1640872E7
Eval 2410 1.7832300473256547E13distancia: 253970.6953125desborde: 0 tiempo: 2.8382208E7
Eval 2411 1.7831690341860703E13distancia: 255169.052734375desborde: 0 tiempo: 2.8197386E7
Eval 2412 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2413 1.7816584969436168E13distancia: 283225.20703125desborde: 0 tiempo: 2.9340455E7
Eval 2414 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 2415 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2416 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2417 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2418 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 2419 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2420 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2421 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2422 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2423 1.7761200985304086E13distancia: 368239.462890625desborde: 0 tiempo: 3.3776566E7
Eval 2424 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2425 1.7833017905585176E13distancia: 252554.314453125desborde: 0 tiempo: 2.8216597E7
Eval 2426 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2427 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2428 1.7832741644151207E13distancia: 253100.658203125desborde: 0 tiempo: 2.8266156E7
Eval 2429 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2430 1.7789043624571805E13distancia: 328264.775390625desborde: 0 tiempo: 3.1597301E7
Eval 2431 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2432 1.781433467651753E13distancia: 287170.3515625desborde: 0 tiempo: 2.9491801E7
Eval 2433 1.783063717508209E13distancia: 257224.439453125desborde: 0 tiempo: 2.8334718E7
Eval 2434 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2435 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2436 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2437 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2438 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2439 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2440 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2441 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2442 1.7812952314290574E13distancia: 289567.216796875desborde: 0 tiempo: 3.0116318E7
Eval 2443 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2444 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2445 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2446 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2447 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2448 1.783168931918697E13distancia: 255171.056640625desborde: 0 tiempo: 2.8448304E7
Eval 2449 1.7828105941107723E13distancia: 262098.54296875desborde: 0 tiempo: 2.9318495E7
Eval 2450 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2451 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2452 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 2453 1.783205052978514E13distancia: 254462.291015625desborde: 0 tiempo: 2.8429256E7
Eval 2454 1.7851144952141082E13distancia: 213674.3671875desborde: 0 tiempo: 2.6526748E7
Eval 2455 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2456 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2457 1.7831823512810344E13distancia: 254907.97265625desborde: 0 tiempo: 2.8462137E7
Eval 2458 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2459 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2460 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2461 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2462 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2463 1.78120098700966E13distancia: 291190.001953125desborde: 0 tiempo: 2.9874577E7
Eval 2464 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2465 1.7831684299397094E13distancia: 255180.892578125desborde: 0 tiempo: 2.8156273E7
Eval 2466 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2467 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 2468 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2469 1.7832293239849312E13distancia: 253984.935546875desborde: 0 tiempo: 2.8172212E7
Eval 2470 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 2471 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2472 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2473 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2474 1.78321055475517E13distancia: 254354.162109375desborde: 0 tiempo: 2.8096299E7
Eval 2475 1.781508610717006E13distancia: 285859.021484375desborde: 0 tiempo: 2.9583889E7
Eval 2476 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2477 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2478 1.7831244993716516E13distancia: 256040.21875desborde: 0 tiempo: 2.8575676E7
Eval 2479 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2480 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 2481 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2482 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 2483 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2484 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2485 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2486 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2487 1.7793967334591043E13distancia: 320677.490234375desborde: 0 tiempo: 3.1365897E7
Eval 2488 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 2489 1.7851144952141082E13distancia: 213674.3671875desborde: 0 tiempo: 2.6526748E7
Eval 2490 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2491 1.7830647180332598E13distancia: 257204.990234375desborde: 0 tiempo: 2.8397101E7
Eval 2492 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2493 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2494 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2495 1.7831516209268516E13distancia: 255510.03515625desborde: 0 tiempo: 2.8500294E7
Eval 2496 1.7832431689462508E13distancia: 253712.234375desborde: 0 tiempo: 2.8308794E7
Eval 2497 1.783714398852652E13distancia: 244249.05078125desborde: 0 tiempo: 2.786688E7
Eval 2498 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2499 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2500 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2501 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2502 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2503 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2504 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2505 1.7808508404704723E13distancia: 297141.51953125desborde: 0 tiempo: 3.027929E7
Eval 2506 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2507 1.783602956745309E13distancia: 246519.81640625desborde: 0 tiempo: 2.807466E7
Eval 2508 1.7832408213985543E13distancia: 253758.494140625desborde: 0 tiempo: 2.8133034E7
Eval 2509 1.783250210110954E13distancia: 253573.43359375desborde: 0 tiempo: 2.8135179E7
Eval 2510 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2511 1.7832213304099E13distancia: 254142.25desborde: 0 tiempo: 2.8490272E7
Eval 2512 -4.0distancia: 0.0desborde: 2 tiempo: 0.0
Eval 2513 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2514 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2515 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2516 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2517 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2518 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2519 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2520 1.783541959507866E13distancia: 247753.89453125desborde: 0 tiempo: 2.8073945E7
Eval 2521 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2522 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2523 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2524 1.7816151891628805E13distancia: 283988.724609375desborde: 0 tiempo: 2.9547143E7
Eval 2525 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2526 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2527 1.7833243604554164E13distancia: 252107.0859375desborde: 0 tiempo: 2.8143855E7
Eval 2528 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2529 1.7810235993886074E13distancia: 294220.14453125desborde: 0 tiempo: 3.0033145E7
Eval 2530 1.783454766787569E13distancia: 249507.353515625desborde: 0 tiempo: 2.811185E7
Eval 2531 1.781163413588336E13distancia: 291834.458984375desborde: 0 tiempo: 3.0095027E7
Eval 2532 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 2533 1.783157218989166E13distancia: 255400.46484375desborde: 0 tiempo: 2.8290371E7
Eval 2534 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 2535 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2536 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2537 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2538 1.7851144952141082E13distancia: 213674.3671875desborde: 0 tiempo: 2.6526748E7
Eval 2539 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2540 1.782886079350927E13distancia: 260654.548828125desborde: 0 tiempo: 2.9327912E7
Eval 2541 1.783008451652049E13distancia: 258296.478515625desborde: 0 tiempo: 2.847095E7
Eval 2542 1.7832521134547176E13distancia: 253535.900390625desborde: 0 tiempo: 2.8110283E7
Eval 2543 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2544 1.7832745058987234E13distancia: 253093.912109375desborde: 0 tiempo: 2.8116111E7
Eval 2545 1.783299189773247E13distancia: 252605.798828125desborde: 0 tiempo: 2.830162E7
Eval 2546 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2547 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2548 1.783213281323297E13distancia: 254300.55859375desborde: 0 tiempo: 2.8363925E7
Eval 2549 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2550 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2551 1.7806100915999445E13distancia: 301165.35546875desborde: 0 tiempo: 3.0405916E7
Eval 2552 1.7833146664942516E13distancia: 252299.271484375desborde: 0 tiempo: 2.8163073E7
Eval 2553 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2554 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2555 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2556 1.7810974457494656E13distancia: 292962.505859375desborde: 0 tiempo: 3.005989E7
Eval 2557 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2558 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2559 1.780990829547299E13distancia: 294776.51171875desborde: 0 tiempo: 3.028831E7
Eval 2560 1.7831797928883453E13distancia: 254958.150390625desborde: 0 tiempo: 2.8158792E7
Eval 2561 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2562 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2563 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2564 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2565 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2566 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2567 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2568 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2569 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2570 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2571 1.7808018829137605E13distancia: 297964.189453125desborde: 0 tiempo: 3.0089747E7
Eval 2572 1.783195068942883E13distancia: 254658.39453125desborde: 0 tiempo: 2.8513497E7
Eval 2573 1.7837357818851367E13distancia: 243810.927734375desborde: 0 tiempo: 2.7827451E7
Eval 2574 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2575 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2576 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2577 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2578 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 2579 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2580 1.7814743949456215E13distancia: 286456.869140625desborde: 0 tiempo: 2.9693049E7
Eval 2581 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2582 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2583 1.781903866507412E13distancia: 278859.861328125desborde: 0 tiempo: 2.9419425E7
Eval 2584 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2585 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2586 1.783132852821467E13distancia: 255877.0390625desborde: 0 tiempo: 2.834523E7
Eval 2587 1.7811011756952246E13distancia: 292898.83984375desborde: 0 tiempo: 3.0319526E7
Eval 2588 1.7829866444344816E13distancia: 258718.26953125desborde: 0 tiempo: 2.8313893E7
Eval 2589 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2590 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2591 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2592 1.783417892662451E13distancia: 250245.201171875desborde: 0 tiempo: 2.8259696E7
Eval 2593 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2594 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2595 1.783296075138728E13distancia: 252667.44140625desborde: 0 tiempo: 2.8243908E7
Eval 2596 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2597 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2598 1.7817557249227844E13distancia: 281503.53125desborde: 0 tiempo: 2.9873512E7
Eval 2599 1.7830270319074875E13distancia: 257936.55859375desborde: 0 tiempo: 2.8462942E7
Eval 2600 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2601 1.7836370394928844E13distancia: 245827.56640625desborde: 0 tiempo: 2.8010092E7
Eval 2602 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2603 1.7834055958778266E13distancia: 250490.775390625desborde: 0 tiempo: 2.7973265E7
Eval 2604 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2605 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2606 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2607 1.7832535280279797E13distancia: 253508.001953125desborde: 0 tiempo: 2.8093538E7
Eval 2608 1.783259985115751E13distancia: 253380.615234375desborde: 0 tiempo: 2.8184678E7
Eval 2609 1.7851144952141082E13distancia: 213674.3671875desborde: 0 tiempo: 2.6526748E7
Eval 2610 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2611 1.780874218022119E13distancia: 296747.884765625desborde: 0 tiempo: 3.0371548E7
Eval 2612 1.783264883928551E13distancia: 253283.927734375desborde: 0 tiempo: 2.8249426E7
Eval 2613 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2614 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2615 1.7831510304457785E13distancia: 255521.58984375desborde: 0 tiempo: 2.8369769E7
Eval 2616 1.783196633803886E13distancia: 254627.66796875desborde: 0 tiempo: 2.8315638E7
Eval 2617 1.7809262331040207E13distancia: 295870.16796875desborde: 0 tiempo: 3.0215442E7
Eval 2618 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 2619 1.782049241343906E13distancia: 276240.970703125desborde: 0 tiempo: 2.9334458E7
Eval 2620 1.7851144952141082E13distancia: 213674.3671875desborde: 0 tiempo: 2.6526748E7
Eval 2621 1.7814740053148953E13distancia: 286463.669921875desborde: 0 tiempo: 2.9912123E7
Eval 2622 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2623 1.7832016187733457E13distancia: 254529.76171875desborde: 0 tiempo: 2.8373942E7
Eval 2624 1.783154974065399E13distancia: 255444.41015625desborde: 0 tiempo: 2.8460696E7
Eval 2625 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2626 1.7835585608437734E13distancia: 247418.630859375desborde: 0 tiempo: 2.8168584E7
Eval 2627 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2628 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2629 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2630 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2631 1.7836370394928844E13distancia: 245827.56640625desborde: 0 tiempo: 2.8010092E7
Eval 2632 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2633 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2634 1.783125965219969E13distancia: 256011.591796875desborde: 0 tiempo: 2.8461855E7
Eval 2635 1.783639686170559E13distancia: 245773.728515625desborde: 0 tiempo: 2.7860683E7
Eval 2636 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2637 1.781113715760719E13distancia: 292684.693359375desborde: 0 tiempo: 2.9792877E7
Eval 2638 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2639 1.7836421599754246E13distancia: 245723.396484375desborde: 0 tiempo: 2.7757707E7
Eval 2640 1.7792881832707363E13distancia: 322365.560546875desborde: 0 tiempo: 3.135804E7
Eval 2641 1.7808134042188824E13distancia: 297770.79296875desborde: 0 tiempo: 3.0049411E7
Eval 2642 1.7829561395167867E13distancia: 259307.138671875desborde: 0 tiempo: 2.8902102E7
Eval 2643 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2644 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2645 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2646 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2647 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2648 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2649 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2650 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2651 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2652 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2653 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2654 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2655 1.781086943494846E13distancia: 293141.693359375desborde: 0 tiempo: 3.0021806E7
Eval 2656 1.7833865158179062E13distancia: 250871.33984375desborde: 0 tiempo: 2.8216972E7
Eval 2657 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2658 1.7831797928883453E13distancia: 254958.150390625desborde: 0 tiempo: 2.8158792E7
Eval 2659 1.781300969533525E13distancia: 289468.119140625desborde: 0 tiempo: 2.9861644E7
Eval 2660 1.7837009968498668E13distancia: 244523.248046875desborde: 0 tiempo: 2.7855222E7
Eval 2661 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2662 1.783295124836911E13distancia: 252686.24609375desborde: 0 tiempo: 2.8290994E7
Eval 2663 1.783223084467965E13distancia: 254107.73828125desborde: 0 tiempo: 2.8312336E7
Eval 2664 1.781550582425726E13distancia: 285123.943359375desborde: 0 tiempo: 2.9972387E7
Eval 2665 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2666 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2667 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 2668 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 2669 1.785169221007929E13distancia: 212389.91796875desborde: 0 tiempo: 2.6435534E7
Eval 2670 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2671 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2672 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2673 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2674 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2675 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2676 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 2677 1.783229446809874E13distancia: 253982.517578125desborde: 0 tiempo: 2.8211499E7
Eval 2678 1.7830511316459137E13distancia: 257468.970703125desborde: 0 tiempo: 2.8721214E7
Eval 2679 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 2680 1.783357488656409E13distancia: 251449.201171875desborde: 0 tiempo: 2.8092911E7
Eval 2681 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 2682 1.783170612550218E13distancia: 255138.123046875desborde: 0 tiempo: 2.8247747E7
Eval 2683 1.7832473668026773E13distancia: 253629.4921875desborde: 0 tiempo: 2.8333436E7
Eval 2684 1.783084922211059E13distancia: 256811.92578125desborde: 0 tiempo: 2.8755911E7
Eval 2685 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 2686 1.7831742127887086E13distancia: 255067.55859375desborde: 0 tiempo: 2.8259894E7
Eval 2687 1.7832675900214633E13distancia: 253230.501953125desborde: 0 tiempo: 2.8096547E7
Eval 2688 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 2689 1.783258015524293E13distancia: 253419.478515625desborde: 0 tiempo: 2.8105045E7
Eval 2690 1.7830624962386406E13distancia: 257248.177734375desborde: 0 tiempo: 2.8667826E7
Eval 2691 1.7829264754602113E13distancia: 259878.49609375desborde: 0 tiempo: 2.8838462E7
Eval 2692 1.7851994196817344E13distancia: 211677.798828125desborde: 0 tiempo: 2.630731E7
Eval 2693 1.7851510872046723E13distancia: 212816.388671875desborde: 0 tiempo: 2.6307737E7
Eval 2694 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 2695 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 2696 1.78100479265531E13distancia: 294539.57421875desborde: 0 tiempo: 3.009375E7
Eval 2697 1.7832521134547176E13distancia: 253535.900390625desborde: 0 tiempo: 2.8110283E7
